timestamp,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,temperature_2m,surface_pressure,latitude,longitude,plant_id,air_density,wind_speed_hub_ms,actual_generation_mw,wind_dir_sin,wind_dir_cos,hour_sin,hour_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,wind_speed_rolling_3h,wind_speed_rolling_6h
2023-01-01 00:00:00,8.0,4.4,172,171,12.2,12.4,991.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.21,1.22,0.0,0.1564,-0.9877,0.0,1.0,0.5,0.866,0.0172,0.9999,4.4,4.4
2023-01-01 01:00:00,4.8,2.8,193,220,9.0,15.1,991.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.198,0.78,0.0,-0.6428,-0.766,0.2588,0.9659,0.5,0.866,0.0172,0.9999,3.6,3.6
2023-01-01 02:00:00,5.7,2.8,198,220,6.5,14.1,990.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.202,0.78,0.0,-0.6428,-0.766,0.5,0.866,0.5,0.866,0.0172,0.9999,3.33,3.33
2023-01-01 03:00:00,6.4,3.7,207,241,7.6,12.9,990.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.206,1.03,0.0,-0.8746,-0.4848,0.7071,0.7071,0.5,0.866,0.0172,0.9999,3.1,3.42
2023-01-01 04:00:00,6.7,4.0,196,243,7.9,12.4,990.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.208,1.11,0.0,-0.891,-0.454,0.866,0.5,0.5,0.866,0.0172,0.9999,3.5,3.54
2023-01-01 05:00:00,8.7,5.5,187,238,8.6,10.5,990.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.216,1.53,0.0,-0.848,-0.5299,0.9659,0.2588,0.5,0.866,0.0172,0.9999,4.4,3.87
2023-01-01 06:00:00,9.1,5.0,189,249,10.4,9.5,990.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.221,1.39,0.0,-0.9336,-0.3584,1.0,0.0,0.5,0.866,0.0172,0.9999,4.83,3.97
2023-01-01 07:00:00,8.8,4.6,192,252,10.4,9.4,991.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.222,1.28,0.0,-0.9511,-0.309,0.9659,-0.2588,0.5,0.866,0.0172,0.9999,5.03,4.27
2023-01-01 08:00:00,8.7,3.2,187,243,10.1,10.5,992.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.218,0.89,0.0,-0.891,-0.454,0.866,-0.5,0.5,0.866,0.0172,0.9999,4.27,4.33
2023-01-01 09:00:00,7.7,6.2,169,170,13.0,13.8,993.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.206,1.72,0.0,0.1736,-0.9848,0.7071,-0.7071,0.5,0.866,0.0172,0.9999,4.67,4.75
2023-01-01 10:00:00,9.9,12.4,161,163,16.6,17.8,993.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.19,3.44,0.73,0.2924,-0.9563,0.5,-0.866,0.5,0.866,0.0172,0.9999,7.27,6.15
2023-01-01 11:00:00,12.5,14.0,162,162,22.3,19.9,993.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.181,3.89,1.66,0.309,-0.9511,0.2588,-0.9659,0.5,0.866,0.0172,0.9999,10.87,7.57
2023-01-01 12:00:00,9.7,10.8,165,165,22.7,21.2,992.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.174,3.0,0.0,0.2588,-0.9659,0.0,-1.0,0.5,0.866,0.0172,0.9999,12.4,8.53
2023-01-01 13:00:00,4.4,4.7,189,189,19.8,21.9,991.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.171,1.31,0.0,-0.1564,-0.9877,-0.2588,-0.9659,0.5,0.866,0.0172,0.9999,9.83,8.55
2023-01-01 14:00:00,3.3,3.6,229,233,14.0,22.4,990.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.168,1.0,0.0,-0.7986,-0.6018,-0.5,-0.866,0.5,0.866,0.0172,0.9999,6.37,8.62
2023-01-01 15:00:00,3.9,4.4,214,215,12.2,22.6,989.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.166,1.22,0.0,-0.5736,-0.8192,-0.7071,-0.7071,0.5,0.866,0.0172,0.9999,4.23,8.32
2023-01-01 16:00:00,3.9,4.4,214,215,11.9,22.6,989.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.166,1.22,0.0,-0.5736,-0.8192,-0.866,-0.5,0.5,0.866,0.0172,0.9999,4.13,6.98
2023-01-01 17:00:00,4.5,5.7,194,198,9.7,21.7,989.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.169,1.58,0.0,-0.309,-0.9511,-0.9659,-0.2588,0.5,0.866,0.0172,0.9999,4.83,5.6
2023-01-01 18:00:00,6.8,8.3,177,185,7.6,19.1,990.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.18,2.31,0.0,-0.0872,-0.9962,-1.0,-0.0,0.5,0.866,0.0172,0.9999,6.13,5.18
2023-01-01 19:00:00,9.3,11.3,167,171,10.8,17.9,990.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.186,3.14,0.21,0.1564,-0.9877,-0.9659,0.2588,0.5,0.866,0.0172,0.9999,8.43,6.28
2023-01-01 20:00:00,10.2,13.3,170,167,12.6,16.8,991.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.191,3.69,1.23,0.225,-0.9744,-0.866,0.5,0.5,0.866,0.0172,0.9999,10.97,7.9
2023-01-01 21:00:00,11.5,15.2,176,166,14.8,16.2,991.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.193,4.22,2.54,0.2419,-0.9703,-0.7071,0.7071,0.5,0.866,0.0172,0.9999,13.27,9.7
2023-01-01 22:00:00,11.2,14.3,178,170,15.1,15.2,991.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.198,3.97,1.89,0.1736,-0.9848,-0.5,0.866,0.5,0.866,0.0172,0.9999,14.27,11.35
2023-01-01 23:00:00,12.0,14.3,171,170,15.1,14.4,991.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.201,3.97,1.89,0.1736,-0.9848,-0.2588,0.9659,0.5,0.866,0.0172,0.9999,14.6,12.78
2023-01-02 00:00:00,11.4,13.7,169,166,15.5,13.4,990.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.204,3.81,1.49,0.2419,-0.9703,0.0,1.0,0.5,0.866,0.0344,0.9994,14.1,13.68
2023-01-02 01:00:00,12.7,13.2,172,169,16.2,12.9,990.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.206,3.67,1.19,0.1908,-0.9816,0.2588,0.9659,0.5,0.866,0.0344,0.9994,13.73,14.0
2023-01-02 02:00:00,12.8,13.2,170,169,17.3,12.4,989.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.207,3.67,1.19,0.1908,-0.9816,0.5,0.866,0.5,0.866,0.0344,0.9994,13.37,13.98
2023-01-02 03:00:00,12.8,11.9,169,166,16.6,11.8,989.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.209,3.31,0.49,0.2419,-0.9703,0.7071,0.7071,0.5,0.866,0.0344,0.9994,12.77,13.43
2023-01-02 04:00:00,12.5,10.4,168,166,17.3,11.4,989.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.211,2.89,0.0,0.2419,-0.9703,0.866,0.5,0.5,0.866,0.0344,0.9994,11.83,12.78
2023-01-02 05:00:00,12.5,10.7,168,168,15.8,10.8,989.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.214,2.97,0.0,0.2079,-0.9781,0.9659,0.2588,0.5,0.866,0.0344,0.9994,11.0,12.18
2023-01-02 06:00:00,13.2,10.0,169,167,16.6,10.5,989.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.216,2.78,0.0,0.225,-0.9744,1.0,0.0,0.5,0.866,0.0344,0.9994,10.37,11.57
2023-01-02 07:00:00,13.6,9.7,168,165,17.6,10.6,990.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.216,2.69,0.0,0.2588,-0.9659,0.9659,-0.2588,0.5,0.866,0.0344,0.9994,10.13,10.98
2023-01-02 08:00:00,7.2,5.7,162,145,17.3,10.7,991.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.217,1.58,0.0,0.5736,-0.8192,0.866,-0.5,0.5,0.866,0.0344,0.9994,8.47,9.73
2023-01-02 09:00:00,2.6,6.3,106,103,8.6,13.4,993.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.207,1.75,0.0,0.9744,-0.225,0.7071,-0.7071,0.5,0.866,0.0344,0.9994,7.23,8.8
2023-01-02 10:00:00,5.1,9.5,98,115,11.9,17.0,993.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.193,2.64,0.0,0.9063,-0.4226,0.5,-0.866,0.5,0.866,0.0344,0.9994,7.17,8.65
2023-01-02 11:00:00,7.3,8.4,110,115,15.8,19.9,993.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.181,2.33,0.0,0.9063,-0.4226,0.2588,-0.9659,0.5,0.866,0.0344,0.9994,8.07,8.27
2023-01-02 12:00:00,6.4,7.1,117,120,16.6,21.6,992.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.173,1.97,0.0,0.866,-0.5,0.0,-1.0,0.5,0.866,0.0344,0.9994,8.33,7.78
2023-01-02 13:00:00,3.7,3.6,79,84,16.2,22.4,991.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.169,1.0,0.0,0.9945,0.1045,-0.2588,-0.9659,0.5,0.866,0.0344,0.9994,6.37,6.77
2023-01-02 14:00:00,4.7,4.7,23,23,13.7,22.8,990.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.166,1.31,0.0,0.3907,0.9205,-0.5,-0.866,0.5,0.866,0.0344,0.9994,5.13,6.6
2023-01-02 15:00:00,6.8,7.2,3,360,15.5,23.0,990.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.165,2.0,0.0,-0.0,1.0,-0.7071,-0.7071,0.5,0.866,0.0344,0.9994,5.17,6.75
2023-01-02 16:00:00,10.8,11.5,358,356,18.4,22.7,990.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.166,3.19,0.29,-0.0698,0.9976,-0.866,-0.5,0.5,0.866,0.0344,0.9994,7.8,7.08
2023-01-02 17:00:00,9.8,12.7,8,8,18.7,21.8,990.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.17,3.53,0.87,0.1392,0.9903,-0.9659,-0.2588,0.5,0.866,0.0344,0.9994,10.47,7.8
2023-01-02 18:00:00,10.8,16.6,2,4,14.4,19.6,991.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.18,4.61,3.7,0.0698,0.9976,-1.0,-0.0,0.5,0.866,0.0344,0.9994,13.6,9.38
2023-01-02 19:00:00,12.6,20.9,2,360,16.6,18.3,992.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.186,5.81,8.83,-0.0,1.0,-0.9659,0.2588,0.5,0.866,0.0344,0.9994,16.73,12.27
2023-01-02 20:00:00,12.3,21.1,15,9,16.9,17.0,992.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.191,5.86,9.17,0.1564,0.9877,-0.866,0.5,0.5,0.866,0.0344,0.9994,19.53,15.0
2023-01-02 21:00:00,10.8,20.5,15,10,16.2,15.8,992.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.196,5.69,8.33,0.1736,0.9848,-0.7071,0.7071,0.5,0.866,0.0344,0.9994,20.83,17.22
2023-01-02 22:00:00,10.0,19.1,15,12,14.0,14.7,992.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.201,5.31,6.49,0.2079,0.9781,-0.5,0.866,0.5,0.866,0.0344,0.9994,20.23,18.48
2023-01-02 23:00:00,9.7,17.9,42,30,12.2,13.5,992.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.206,4.97,5.11,0.5,0.866,-0.2588,0.9659,0.5,0.866,0.0344,0.9994,19.17,19.35
2023-01-03 00:00:00,9.2,17.8,51,42,11.9,12.7,992.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.21,4.94,5.01,0.6691,0.7431,0.0,1.0,0.5,0.866,0.0516,0.9987,18.27,19.55
2023-01-03 01:00:00,10.0,18.7,30,34,11.5,12.2,991.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.211,5.19,6.05,0.5592,0.829,0.2588,0.9659,0.5,0.866,0.0516,0.9987,18.13,19.18
2023-01-03 02:00:00,11.5,21.1,20,23,14.0,11.9,991.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.212,5.86,9.33,0.3907,0.9205,0.5,0.866,0.5,0.866,0.0516,0.9987,19.2,19.18
2023-01-03 03:00:00,11.4,22.1,24,22,15.1,11.1,991.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.215,6.14,10.96,0.3746,0.9272,0.7071,0.7071,0.5,0.866,0.0516,0.9987,20.63,19.45
2023-01-03 04:00:00,10.7,21.0,42,31,14.8,10.2,991.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.219,5.83,9.23,0.515,0.8572,0.866,0.5,0.5,0.866,0.0516,0.9987,21.4,19.77
2023-01-03 05:00:00,8.9,17.4,40,40,13.7,9.4,991.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.222,4.83,4.64,0.6428,0.766,0.9659,0.2588,0.5,0.866,0.0516,0.9987,20.17,19.68
2023-01-03 06:00:00,8.5,16.0,54,46,10.8,8.9,991.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.225,4.44,3.29,0.7193,0.6947,1.0,0.0,0.5,0.866,0.0516,0.9987,18.13,19.38
2023-01-03 07:00:00,8.7,15.8,60,49,10.4,8.4,992.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.228,4.39,3.12,0.7547,0.6561,0.9659,-0.2588,0.5,0.866,0.0516,0.9987,16.4,18.9
2023-01-03 08:00:00,8.7,15.1,52,50,11.2,9.9,993.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.223,4.19,2.53,0.766,0.6428,0.866,-0.5,0.5,0.866,0.0516,0.9987,15.63,17.9
2023-01-03 09:00:00,7.2,13.7,53,60,13.0,12.3,994.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.213,3.81,1.51,0.866,0.5,0.7071,-0.7071,0.5,0.866,0.0516,0.9987,14.87,16.5
2023-01-03 10:00:00,6.8,11.8,58,70,14.8,15.2,995.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.202,3.28,0.44,0.9397,0.342,0.5,-0.866,0.5,0.866,0.0516,0.9987,13.53,14.97
2023-01-03 11:00:00,8.1,9.7,58,63,17.3,17.9,995.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.191,2.69,0.0,0.891,0.454,0.2588,-0.9659,0.5,0.866,0.0516,0.9987,11.73,13.68
2023-01-03 12:00:00,10.2,11.6,58,60,20.5,19.9,994.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.182,3.22,0.34,0.866,0.5,0.0,-1.0,0.5,0.866,0.0516,0.9987,11.03,12.95
2023-01-03 13:00:00,13.0,14.4,51,53,24.1,21.2,993.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.176,4.0,1.92,0.7986,0.6018,-0.2588,-0.9659,0.5,0.866,0.0516,0.9987,11.9,12.72
2023-01-03 14:00:00,15.6,17.6,40,41,27.4,21.6,992.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.173,4.89,4.65,0.6561,0.7547,-0.5,-0.866,0.5,0.866,0.0516,0.9987,14.53,13.13
2023-01-03 15:00:00,16.5,18.8,36,36,28.1,21.7,992.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.173,5.22,5.98,0.5878,0.809,-0.7071,-0.7071,0.5,0.866,0.0516,0.9987,16.93,13.98
2023-01-03 16:00:00,17.5,20.8,32,34,27.4,21.6,992.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.173,5.78,8.59,0.5592,0.829,-0.866,-0.5,0.5,0.866,0.0516,0.9987,19.07,15.48
2023-01-03 17:00:00,14.5,20.0,23,26,27.4,20.7,992.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.177,5.56,7.51,0.4384,0.8988,-0.9659,-0.2588,0.5,0.866,0.0516,0.9987,19.87,17.2
2023-01-03 18:00:00,13.7,23.9,18,21,20.5,18.4,993.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.187,6.64,13.92,0.3584,0.9336,-1.0,-0.0,0.5,0.866,0.0516,0.9987,21.57,19.25
2023-01-03 19:00:00,15.8,28.6,21,23,21.6,17.1,993.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.193,7.94,24.98,0.3907,0.9205,-0.9659,0.2588,0.5,0.866,0.0516,0.9987,24.17,21.62
2023-01-03 20:00:00,16.6,29.8,24,25,23.4,16.1,994.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.197,8.28,28.56,0.4226,0.9063,-0.866,0.5,0.5,0.866,0.0516,0.9987,27.43,23.65
2023-01-03 21:00:00,14.6,27.5,33,32,22.7,15.2,994.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.202,7.64,22.22,0.5299,0.848,-0.7071,0.7071,0.5,0.866,0.0516,0.9987,28.63,25.1
2023-01-03 22:00:00,13.8,25.8,43,40,19.8,14.2,994.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.206,7.17,18.16,0.6428,0.766,-0.5,0.866,0.5,0.866,0.0516,0.9987,27.7,25.93
2023-01-03 23:00:00,13.0,24.6,56,51,18.4,13.1,994.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.211,6.83,15.61,0.7771,0.6293,-0.2588,0.9659,0.5,0.866,0.0516,0.9987,25.97,26.7
2023-01-04 00:00:00,12.8,24.0,68,62,16.9,12.2,994.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.214,6.67,14.44,0.8829,0.4695,0.0,1.0,0.5,0.866,0.0688,0.9976,24.8,26.72
2023-01-04 01:00:00,12.6,24.5,70,66,16.9,11.4,994.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.217,6.81,15.49,0.9135,0.4067,0.2588,0.9659,0.5,0.866,0.0688,0.9976,24.37,26.03
2023-01-04 02:00:00,11.6,22.2,85,73,16.6,10.5,993.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.221,6.17,11.18,0.9563,0.2924,0.5,0.866,0.5,0.866,0.0688,0.9976,23.57,24.77
2023-01-04 03:00:00,11.5,21.2,86,75,14.8,9.8,993.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.223,5.89,9.57,0.9659,0.2588,0.7071,0.7071,0.5,0.866,0.0688,0.9976,22.63,23.72
2023-01-04 04:00:00,11.6,22.5,83,74,15.1,9.3,993.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.225,6.25,11.74,0.9613,0.2756,0.866,0.5,0.5,0.866,0.0688,0.9976,21.97,23.17
2023-01-04 05:00:00,10.8,19.4,105,90,15.1,8.4,993.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.229,5.39,7.03,1.0,0.0,0.9659,0.2588,0.5,0.866,0.0688,0.9976,21.03,22.3
2023-01-04 06:00:00,11.2,19.5,111,94,14.0,7.4,993.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.234,5.42,7.19,0.9976,-0.0698,1.0,0.0,0.5,0.866,0.0688,0.9976,20.47,21.55
2023-01-04 07:00:00,11.0,19.1,113,94,14.0,7.0,994.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.236,5.31,6.68,0.9976,-0.0698,0.9659,-0.2588,0.5,0.866,0.0688,0.9976,19.33,20.65
2023-01-04 08:00:00,10.5,19.5,112,93,14.4,8.2,995.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.232,5.42,7.18,0.9986,-0.0523,0.866,-0.5,0.5,0.866,0.0688,0.9976,19.37,20.2
2023-01-04 09:00:00,9.9,20.5,100,91,15.8,11.4,996.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.219,5.69,8.49,0.9998,-0.0175,0.7071,-0.7071,0.5,0.866,0.0688,0.9976,19.7,20.08
2023-01-04 10:00:00,9.7,19.8,88,87,17.6,14.5,996.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.207,5.5,7.43,0.9986,0.0523,0.5,-0.866,0.5,0.866,0.0688,0.9976,19.93,19.63
2023-01-04 11:00:00,15.5,18.9,72,72,25.9,16.8,996.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.197,5.25,6.22,0.9511,0.309,0.2588,-0.9659,0.5,0.866,0.0688,0.9976,19.73,19.55
2023-01-04 12:00:00,18.6,21.5,58,59,31.0,18.0,995.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.191,5.97,9.79,0.8572,0.515,0.0,-1.0,0.5,0.866,0.0688,0.9976,20.07,19.88
2023-01-04 13:00:00,18.7,21.6,56,57,31.7,18.9,994.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.186,6.0,9.9,0.8387,0.5446,-0.2588,-0.9659,0.5,0.866,0.0688,0.9976,20.67,20.3
2023-01-04 14:00:00,19.5,22.4,56,57,32.0,19.5,993.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.183,6.22,11.17,0.8387,0.5446,-0.5,-0.866,0.5,0.866,0.0688,0.9976,21.83,20.78
2023-01-04 15:00:00,19.8,22.9,53,53,32.0,19.6,992.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.182,6.36,12.02,0.7986,0.6018,-0.7071,-0.7071,0.5,0.866,0.0688,0.9976,22.3,21.18
2023-01-04 16:00:00,19.2,23.3,52,52,31.7,19.3,992.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.182,6.47,12.74,0.788,0.6157,-0.866,-0.5,0.5,0.866,0.0688,0.9976,22.87,21.77
2023-01-04 17:00:00,16.3,23.2,45,46,29.5,18.2,992.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.187,6.44,12.61,0.7193,0.6947,-0.9659,-0.2588,0.5,0.866,0.0688,0.9976,23.13,22.48
2023-01-04 18:00:00,14.3,24.8,49,49,23.0,16.0,992.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.196,6.89,15.84,0.7547,0.6561,-1.0,-0.0,0.5,0.866,0.0688,0.9976,23.77,23.03
2023-01-04 19:00:00,13.7,25.5,55,54,19.8,14.8,993.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.202,7.08,17.43,0.809,0.5878,-0.9659,0.2588,0.5,0.866,0.0688,0.9976,24.5,23.68
2023-01-04 20:00:00,13.5,25.3,61,60,19.1,13.7,993.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.207,7.03,17.06,0.866,0.5,-0.866,0.5,0.5,0.866,0.0688,0.9976,25.2,24.17
2023-01-04 21:00:00,11.3,21.6,63,60,18.0,12.5,993.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.212,6.0,10.11,0.866,0.5,-0.7071,0.7071,0.5,0.866,0.0688,0.9976,24.13,23.95
2023-01-04 22:00:00,11.1,21.0,61,59,14.8,11.5,994.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.217,5.83,9.21,0.8572,0.515,-0.5,0.866,0.5,0.866,0.0688,0.9976,22.63,23.57
2023-01-04 23:00:00,11.0,21.1,71,70,14.0,10.6,994.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.22,5.86,9.39,0.9397,0.342,-0.2588,0.9659,0.5,0.866,0.0688,0.9976,21.23,23.22
2023-01-05 00:00:00,11.8,22.2,78,77,14.8,9.9,994.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.223,6.17,11.21,0.9744,0.225,0.0,1.0,0.5,0.866,0.0859,0.9963,21.43,22.78
2023-01-05 01:00:00,12.3,24.2,83,79,16.2,9.4,993.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.225,6.72,14.97,0.9816,0.1908,0.2588,0.9659,0.5,0.866,0.0859,0.9963,22.5,22.57
2023-01-05 02:00:00,12.3,24.1,85,80,16.2,8.9,993.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.227,6.69,14.79,0.9848,0.1736,0.5,0.866,0.5,0.866,0.0859,0.9963,23.5,22.37
2023-01-05 03:00:00,12.6,24.6,87,79,16.6,8.4,993.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.229,6.83,15.84,0.9816,0.1908,0.7071,0.7071,0.5,0.866,0.0859,0.9963,24.3,22.87
2023-01-05 04:00:00,12.2,24.3,88,78,16.2,7.8,992.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.231,6.75,15.25,0.9781,0.2079,0.866,0.5,0.5,0.866,0.0859,0.9963,24.33,23.42
2023-01-05 05:00:00,12.3,23.2,97,83,16.2,7.1,992.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.234,6.44,13.11,0.9925,0.1219,0.9659,0.2588,0.5,0.866,0.0859,0.9963,24.03,23.77
2023-01-05 06:00:00,13.0,24.4,95,82,17.3,6.7,993.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.236,6.78,15.52,0.9903,0.1392,1.0,0.0,0.5,0.866,0.0859,0.9963,23.97,24.13
2023-01-05 07:00:00,13.7,25.6,92,79,18.0,6.5,994.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.238,7.11,18.18,0.9816,0.1908,0.9659,-0.2588,0.5,0.866,0.0859,0.9963,24.4,24.37
2023-01-05 08:00:00,14.4,27.8,89,80,20.2,7.4,994.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.235,7.72,23.64,0.9848,0.1736,0.866,-0.5,0.5,0.866,0.0859,0.9963,25.93,24.98
2023-01-05 09:00:00,13.0,28.1,92,87,22.7,10.0,996.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.226,7.81,24.27,0.9986,0.0523,0.7071,-0.7071,0.5,0.866,0.0859,0.9963,27.17,25.57
2023-01-05 10:00:00,15.2,26.3,86,88,24.5,12.7,997.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.215,7.31,19.47,0.9994,0.0349,0.5,-0.866,0.5,0.866,0.0859,0.9963,27.4,25.9
2023-01-05 11:00:00,18.5,22.8,82,84,30.2,15.1,996.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.204,6.33,12.07,0.9945,0.1045,0.2588,-0.9659,0.5,0.866,0.0859,0.9963,25.73,25.83
2023-01-05 12:00:00,19.2,22.5,73,74,31.7,16.7,995.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.197,6.25,11.47,0.9613,0.2756,0.0,-1.0,0.5,0.866,0.0859,0.9963,23.87,25.52
2023-01-05 13:00:00,19.3,22.5,63,63,32.8,17.8,994.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.191,6.25,11.42,0.891,0.454,-0.2588,-0.9659,0.5,0.866,0.0859,0.9963,22.6,25.0
2023-01-05 14:00:00,19.7,22.9,55,57,32.4,18.7,993.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.186,6.36,12.07,0.8387,0.5446,-0.5,-0.866,0.5,0.866,0.0859,0.9963,22.63,24.18
2023-01-05 15:00:00,21.4,25.0,54,54,33.1,19.2,993.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.183,6.94,16.09,0.809,0.5878,-0.7071,-0.7071,0.5,0.866,0.0859,0.9963,23.47,23.67
2023-01-05 16:00:00,21.7,26.4,54,55,33.5,19.2,992.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.183,7.33,19.19,0.8192,0.5736,-0.866,-0.5,0.5,0.866,0.0859,0.9963,24.77,23.68
2023-01-05 17:00:00,16.2,23.8,53,55,32.4,18.5,993.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.186,6.61,13.72,0.8192,0.5736,-0.9659,-0.2588,0.5,0.866,0.0859,0.9963,25.07,23.85
2023-01-05 18:00:00,15.8,26.8,47,50,22.7,16.4,993.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.195,7.44,20.34,0.766,0.6428,-1.0,-0.0,0.5,0.866,0.0859,0.9963,25.67,24.57
