timestamp,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,wind_speed_10m,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,direct_radiation,latitude,longitude,plant_id
2023-01-01 00:00:00,11.4,67,1000.0,25,7.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 01:00:00,10.3,71,999.7,5,9.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 02:00:00,9.7,74,999.1,0,10.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 03:00:00,8.9,78,998.4,16,10.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 04:00:00,8.5,81,998.3,13,10.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 05:00:00,8.0,82,998.7,0,10.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 06:00:00,7.3,85,999.2,0,10.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 07:00:00,7.0,86,999.9,0,10.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 08:00:00,8.3,79,1000.5,0,9.4,42.0,126.1,28.0,14.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 09:00:00,12.3,61,1001.6,0,7.2,197.0,395.8,90.0,107.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 10:00:00,16.8,44,1002.1,3,9.6,370.0,567.1,126.0,244.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 11:00:00,19.4,35,1001.6,2,12.0,509.0,661.7,146.0,363.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 12:00:00,20.8,31,1000.6,0,10.8,593.0,706.3,157.0,436.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 13:00:00,21.7,27,999.5,0,9.4,612.0,720.4,157.0,455.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 14:00:00,22.3,25,998.6,0,7.1,562.0,697.6,150.0,412.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 15:00:00,22.5,23,998.2,0,6.3,449.0,631.7,135.0,314.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 16:00:00,22.4,23,997.9,0,6.0,290.0,503.6,110.0,180.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 17:00:00,21.5,30,998.0,0,4.2,115.0,281.6,64.0,51.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 18:00:00,20.6,28,998.4,0,4.7,7.0,16.0,6.0,1.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 19:00:00,18.0,33,999.1,0,7.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 20:00:00,16.4,35,999.5,0,10.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 21:00:00,14.6,42,999.7,1,8.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 22:00:00,13.9,46,999.9,1,10.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-01 23:00:00,12.8,50,999.7,0,9.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 00:00:00,12.0,53,999.4,0,10.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 01:00:00,11.3,55,998.8,0,10.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 02:00:00,10.4,58,998.2,0,10.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 03:00:00,9.9,60,997.8,0,10.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 04:00:00,9.6,61,997.8,0,11.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 05:00:00,8.3,68,998.3,0,10.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 06:00:00,7.6,71,998.7,0,10.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 07:00:00,7.3,72,999.6,0,10.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 08:00:00,8.6,66,1000.7,0,9.7,42.0,126.4,28.0,14.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 09:00:00,11.9,52,1001.5,0,8.9,198.0,396.5,91.0,107.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 10:00:00,16.3,38,1001.9,0,6.2,371.0,571.8,125.0,246.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 11:00:00,19.8,27,1001.7,0,8.4,511.0,666.7,145.0,366.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 12:00:00,21.8,23,1000.9,0,9.2,596.0,713.5,155.0,441.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 13:00:00,22.6,21,999.8,0,7.4,614.0,723.7,156.0,458.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 14:00:00,23.0,20,999.0,0,4.3,565.0,700.7,150.0,415.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 15:00:00,23.1,19,998.6,30,2.7,453.0,637.2,135.0,318.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 16:00:00,23.0,19,998.7,21,3.2,293.0,508.8,110.0,183.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 17:00:00,21.7,22,998.9,0,6.3,117.0,283.5,65.0,52.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 18:00:00,19.4,25,999.4,45,9.5,8.0,15.7,7.0,1.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 19:00:00,18.5,27,1000.2,0,4.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 20:00:00,16.0,35,1000.7,25,7.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 21:00:00,15.0,42,1000.8,98,9.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 22:00:00,13.9,45,1001.0,99,9.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-02 23:00:00,13.2,46,1000.9,50,10.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 00:00:00,12.0,50,1000.8,0,8.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 01:00:00,11.4,53,1000.4,0,7.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 02:00:00,11.4,52,1000.1,0,5.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 03:00:00,11.0,53,999.7,0,5.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 04:00:00,11.5,51,999.8,0,4.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 05:00:00,8.2,63,1000.0,0,10.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 06:00:00,7.3,65,1000.2,0,8.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 07:00:00,6.7,68,1001.2,0,7.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 08:00:00,8.3,60,1002.0,3,8.1,42.0,126.7,28.0,14.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 09:00:00,11.1,50,1003.1,0,7.4,198.0,397.0,91.0,107.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 10:00:00,14.3,43,1003.8,0,7.2,372.0,571.8,126.0,246.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 11:00:00,17.5,39,1003.8,0,8.4,513.0,667.9,146.0,367.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 12:00:00,19.9,34,1003.1,0,10.8,599.0,714.0,157.0,442.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 13:00:00,21.3,24,1001.9,0,13.0,619.0,725.3,159.0,460.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 14:00:00,21.7,22,1001.1,0,13.9,570.0,703.7,152.0,418.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 15:00:00,21.9,20,1000.9,0,14.0,459.0,642.5,137.0,322.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 16:00:00,21.6,20,1001.0,0,15.7,298.0,513.9,112.0,186.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 17:00:00,20.5,21,1001.5,0,12.6,120.0,290.5,66.0,54.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 18:00:00,18.4,25,1001.8,0,14.9,8.0,15.4,7.0,1.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 19:00:00,17.0,29,1002.3,0,14.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 20:00:00,15.7,33,1002.7,0,13.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 21:00:00,14.6,38,1003.3,0,13.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 22:00:00,13.5,42,1003.4,0,13.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-03 23:00:00,12.6,45,1003.4,0,14.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 00:00:00,11.6,49,1003.1,0,13.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 01:00:00,10.6,51,1002.9,0,12.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 02:00:00,9.8,54,1002.5,0,12.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 03:00:00,9.1,58,1002.2,0,11.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 04:00:00,8.2,63,1002.0,0,10.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 05:00:00,6.9,69,1002.2,0,10.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 06:00:00,5.9,75,1002.8,0,10.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 07:00:00,5.6,77,1003.1,0,10.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 08:00:00,7.0,71,1003.7,0,10.1,43.0,127.0,29.0,14.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 09:00:00,10.2,57,1004.8,0,8.4,202.0,408.5,92.0,110.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 10:00:00,13.7,46,1005.3,0,8.4,381.0,587.9,128.0,253.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 11:00:00,16.3,40,1005.1,0,10.9,526.0,683.6,150.0,376.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 12:00:00,17.8,30,1004.4,0,11.9,613.0,732.2,159.0,454.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 13:00:00,18.8,26,1003.2,0,12.5,634.0,742.5,162.0,472.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 14:00:00,19.4,24,1002.3,0,12.7,585.0,723.3,154.0,431.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 15:00:00,19.7,23,1001.5,0,14.5,471.0,659.6,139.0,332.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 16:00:00,19.7,22,1001.1,0,16.1,306.0,529.7,113.0,193.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 17:00:00,18.7,25,1001.6,0,13.0,125.0,302.6,68.0,57.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 18:00:00,16.7,29,1001.7,0,12.7,9.0,15.1,8.0,1.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 19:00:00,15.4,32,1002.0,0,13.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 20:00:00,14.1,36,1002.3,0,13.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 21:00:00,12.8,41,1002.6,0,12.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 22:00:00,11.5,45,1002.9,0,11.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-04 23:00:00,10.6,49,1002.9,0,11.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 00:00:00,9.6,54,1002.7,0,11.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 01:00:00,8.7,58,1002.3,0,10.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 02:00:00,8.0,62,1002.2,0,10.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 03:00:00,7.4,65,1001.9,0,11.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 04:00:00,7.0,68,1001.5,0,11.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 05:00:00,6.0,74,1001.7,0,11.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 06:00:00,5.6,77,1002.4,0,12.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 07:00:00,5.4,81,1003.1,0,12.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 08:00:00,6.4,77,1004.1,0,12.1,43.0,127.2,29.0,14.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 09:00:00,9.3,64,1005.3,0,9.4,202.0,405.1,93.0,109.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 10:00:00,12.4,53,1005.8,0,10.0,381.0,585.3,129.0,252.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 11:00:00,15.2,43,1005.4,0,12.3,526.0,682.8,150.0,376.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 12:00:00,17.3,34,1004.2,0,13.5,614.0,730.9,160.0,454.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 13:00:00,18.6,30,1003.0,0,14.5,635.0,743.8,161.0,474.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 14:00:00,19.7,28,1002.2,0,14.7,587.0,722.6,155.0,432.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 15:00:00,20.3,25,1001.7,0,15.8,472.0,658.6,139.0,333.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 16:00:00,20.1,25,1001.7,0,16.3,308.0,531.6,113.0,195.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 17:00:00,19.3,26,1001.9,0,13.0,127.0,303.8,69.0,58.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 18:00:00,17.3,30,1002.1,0,14.7,10.0,29.6,8.0,2.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 19:00:00,16.1,33,1002.8,0,17.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 20:00:00,15.1,36,1003.3,0,18.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 21:00:00,14.2,38,1003.5,0,19.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 22:00:00,13.3,41,1003.5,0,18.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-05 23:00:00,12.4,44,1003.3,0,16.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 00:00:00,11.2,49,1003.1,0,14.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 01:00:00,10.0,54,1003.0,0,12.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 02:00:00,9.0,59,1002.5,0,12.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 03:00:00,8.2,63,1001.8,0,13.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 04:00:00,7.6,66,1001.2,0,12.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 05:00:00,6.2,72,1001.9,0,11.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 06:00:00,5.7,75,1002.3,0,12.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 07:00:00,5.1,80,1003.3,0,11.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 08:00:00,6.0,76,1004.0,5,11.9,42.0,118.2,29.0,13.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 09:00:00,8.5,66,1004.7,0,11.2,201.0,405.3,92.0,109.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 10:00:00,11.6,54,1005.1,0,14.0,381.0,587.2,128.0,253.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 11:00:00,15.1,41,1004.9,24,15.2,527.0,687.3,148.0,379.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 12:00:00,17.9,28,1004.1,11,13.1,616.0,731.0,161.0,455.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 13:00:00,19.7,20,1003.0,3,13.1,634.0,732.5,166.0,468.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 14:00:00,20.8,18,1002.3,0,13.2,577.0,683.5,167.0,410.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 15:00:00,21.4,16,1001.5,0,14.0,465.0,622.1,149.0,316.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 16:00:00,21.3,16,1001.3,0,14.9,311.0,533.3,114.0,197.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 17:00:00,20.2,21,1001.5,2,14.0,129.0,310.0,69.0,60.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 18:00:00,18.0,24,1001.7,0,16.5,10.0,29.0,8.0,2.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 19:00:00,16.8,25,1002.3,0,18.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 20:00:00,15.6,27,1002.5,0,19.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 21:00:00,14.6,30,1002.4,0,19.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 22:00:00,13.4,34,1002.8,5,16.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-06 23:00:00,12.2,37,1002.5,14,15.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 00:00:00,11.1,41,1002.4,0,13.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 01:00:00,10.1,45,1002.0,50,13.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 02:00:00,9.1,49,1001.7,0,13.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 03:00:00,8.3,55,1001.3,0,13.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 04:00:00,7.6,59,1001.1,0,13.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 05:00:00,7.1,60,1001.4,0,13.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 06:00:00,6.5,63,1001.8,0,13.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 07:00:00,6.0,66,1002.3,0,14.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 08:00:00,6.8,64,1002.8,0,13.3,41.0,118.3,28.0,13.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 09:00:00,9.2,56,1003.5,0,11.2,197.0,397.9,90.0,107.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 10:00:00,12.4,46,1003.7,3,12.3,374.0,575.0,126.0,248.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 11:00:00,16.0,36,1003.5,28,11.5,518.0,671.7,147.0,371.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 12:00:00,19.0,25,1002.5,68,11.7,599.0,691.0,168.0,431.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 13:00:00,20.9,19,1001.4,75,11.4,610.0,660.2,187.0,423.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 14:00:00,22.0,17,1000.3,59,10.8,564.0,639.5,179.0,385.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 15:00:00,22.5,16,999.5,91,10.0,452.0,572.1,160.0,292.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 16:00:00,22.4,17,999.3,98,9.7,272.0,317.2,154.0,118.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 17:00:00,20.9,21,999.6,93,12.1,105.0,117.2,82.0,23.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 18:00:00,18.8,23,1000.2,99,14.8,10.0,14.2,9.0,1.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 19:00:00,17.8,25,1000.8,100,15.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 20:00:00,16.6,27,1001.1,93,16.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 21:00:00,15.3,31,1001.3,7,16.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 22:00:00,14.2,37,1001.4,0,16.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-07 23:00:00,13.2,42,1001.2,44,16.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 00:00:00,12.3,47,1000.6,8,15.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 01:00:00,11.4,52,999.9,9,13.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 02:00:00,10.5,56,999.3,3,12.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 03:00:00,9.6,60,998.8,13,11.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 04:00:00,8.8,64,998.7,36,9.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 05:00:00,7.7,71,999.1,15,9.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 06:00:00,7.0,75,999.5,0,9.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 07:00:00,6.4,79,1000.1,0,9.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 08:00:00,7.3,75,1000.6,0,8.4,40.0,118.4,27.0,13.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 09:00:00,10.1,62,1001.2,0,6.5,195.0,394.1,89.0,106.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 10:00:00,13.0,51,1001.6,23,6.2,372.0,572.1,125.0,247.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 11:00:00,15.9,41,1001.2,0,5.2,514.0,661.5,148.0,366.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 12:00:00,18.8,32,1000.3,0,3.9,604.0,716.7,156.0,448.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 13:00:00,20.7,27,999.0,0,3.3,625.0,728.4,157.0,468.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 14:00:00,21.8,25,998.1,0,3.4,579.0,706.7,152.0,427.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 15:00:00,22.4,26,997.6,0,4.6,468.0,645.4,137.0,331.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 16:00:00,22.4,26,997.5,0,6.2,308.0,523.2,112.0,196.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 17:00:00,22.0,29,997.1,0,5.9,130.0,306.5,69.0,61.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 18:00:00,19.6,32,997.6,0,9.6,11.0,27.8,9.0,2.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 19:00:00,18.2,34,998.3,0,10.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 20:00:00,16.8,37,998.6,38,10.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 21:00:00,15.5,39,999.0,100,11.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 22:00:00,14.5,40,998.9,100,11.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-08 23:00:00,13.5,41,998.9,99,9.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 00:00:00,12.8,42,998.9,84,9.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 01:00:00,12.2,43,998.6,37,10.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 02:00:00,11.0,47,998.3,33,9.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 03:00:00,10.2,50,998.4,66,6.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 04:00:00,9.9,51,998.2,99,6.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 05:00:00,10.1,53,998.7,13,7.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 06:00:00,11.8,47,999.7,47,3.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 07:00:00,8.3,61,1000.3,52,8.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 08:00:00,9.7,55,1001.1,92,7.7,39.0,91.0,29.0,10.0,27.5398,71.9153,Bhadla_Solar_Park
2023-01-09 09:00:00,12.5,46,1002.0,72,6.6,183.0,300.9,102.0,81.0,27.5398,71.9153,Bhadla_Solar_Park
